State,District,Level,Name,TRU,TRU1,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
08,105,DISTRICT,Bharatpur,Total,5066.00,425414,2548462,1355726,1192736,436165,233323,202842,557305,296293,261012,54090,28705,25385,1480869,943910,536959,1067593,411816,655777,1071154,647198,423956,694929,529877,165052,350451,261042,89409,89379,55915,33464,14399,8586,5813,240700,204334,36366,376225,117321,258904,150543,35899,114644,149515,45893,103622,10669,3001,7668,65498,32528,32970,299495,92084,207411,116265,24619,91646,120846,37653,83193,8312,2248,6064,54072,27564,26508,76730,25237,51493,34278,11280,22998,28669,8240,20429,2357,753,1604,11426,4964,6462,1477308,708528,768780
08,106,DISTRICT,Dhaulpur,Total,3033.00,203754,1206516,653647,552869,217613,117198,100415,245695,131875,113820,58594,31802,26792,683098,435721,247377,523418,217926,305492,523212,339110,184102,317617,261679,55938,157627,136482,21145,30120,23760,6360,5823,3276,2547,124047,98161,25886,205595,77431,128164,72309,28231,44078,44222,18326,25896,6898,1750,5148,82166,29124,53042,140318,48557,91761,41687,12593,29094,33051,13555,19496,5310,1201,4109,60270,21208,39062,65277,28874,36403,30622,15638,14984,11171,4771,6400,1588,549,1039,21896,7916,13980,683304,314537,368767
08,107,DISTRICT,Karauli,Total,5524.00,262503,1458248,783639,674609,241357,130294,111063,354465,189249,165216,324960,176200,148760,805849,531904,273945,652399,251735,400664,628726,371058,257668,438337,309089,129248,249745,158647,91098,45793,24287,21506,5812,4103,1709,136987,122052,14935,190389,61969,128420,85557,22252,63305,69574,18737,50837,3709,1491,2218,31549,19489,12060,153724,48413,105311,67019,14699,52320,58027,15675,42352,3082,1286,1796,25596,16753,8843,36665,13556,23109,18538,7553,10985,11547,3062,8485,627,205,422,5953,2736,3217,829522,412581,416941
08,108,DISTRICT,Sawai Madhopur,Total,4498.00,254716,1335551,704031,631520,201188,107557,93631,278789,146333,132456,285848,152745,133103,741748,486184,255564,593803,217847,375956,578068,343802,234266,418555,288638,129917,243889,150320,93569,39308,21462,17846,7631,5329,2302,127727,111527,16200,159513,55164,104349,69469,16467,53002,49496,14469,35027,4439,1729,2710,36109,22499,13610,131441,44973,86468,56453,11639,44814,41153,12162,28991,3385,1413,1972,30450,19759,10691,28072,10191,17881,13016,4828,8188,8343,2307,6036,1054,316,738,5659,2740,2919,757483,360229,397254
08,109,DISTRICT,Dausa,Total,3432.00,292502,1634409,857787,776622,258144,138400,119744,354337,185349,168988,433344,228554,204790,938051,596935,341116,696358,260852,435506,684495,398151,286344,506214,337934,168280,302259,174295,127964,32647,16758,15889,11354,7263,4091,159954,139618,20336,178281,60217,118064,88701,23542,65159,43630,12193,31437,5831,2211,3620,40119,22271,17848,141799,46548,95251,70139,15991,54148,35306,10027,25279,4592,1769,2823,31762,18761,13001,36482,13669,22813,18562,7551,11011,8324,2166,6158,1239,442,797,8357,3510,4847,949914,459636,490278
08,110,DISTRICT,Jaipur,Total,11143.00,1177096,6626178,3468507,3157671,929926,499619,430307,1003302,524831,478471,527966,276638,251328,4300965,2554793,1746172,2325213,913714,1411499,2464893,1714947,749946,2060010,1564365,495645,603136,343414,259722,68390,39633,28757,72398,54906,17492,1316086,1126412,189674,404883,150582,254301,141238,37870,103368,63133,18525,44608,18613,6620,11993,181899,87567,94332,322711,118033,204678,104465,22250,82215,53850,16017,37833,14611,5215,9396,149785,74551,75234,82172,32549,49623,36773,15620,21153,9283,2508,6775,4002,1405,2597,32114,13016,19098,4161285,1753560,2407725
08,111,DISTRICT,Sikar,Total,7732.00,444816,2677333,1374990,1302343,379874,205589,174285,418806,216523,202283,75349,39098,36251,1652117,995275,656842,1025216,379715,645501,1006504,657854,348650,698711,546178,152533,313230,207912,105318,42399,30955,11444,16321,13023,3298,326761,294288,32473,307793,111676,196117,188081,49712,138369,45490,19650,25840,6455,2209,4246,67767,40105,27662,233849,85819,148030,135181,32418,102763,36955,16859,20096,5082,1734,3348,56631,34808,21823,73944,25857,48087,52900,17294,35606,8535,2791,5744,1373,475,898,11136,5297,5839,1670829,717136,953693
08,112,DISTRICT,Nagaur,Total,17718.00,578809,3307743,1696325,1611418,507176,267391,239785,699911,360451,339460,10418,5475,4943,1758624,1102750,655874,1549119,593575,955544,1425882,857031,568851,985927,696079,289848,506175,306128,200047,123675,73644,50031,21682,17252,4430,334395,299055,35340,439955,160952,279003,228439,72801,155638,139726,49983,89743,7965,3295,4670,63825,34873,28952,371253,138860,232393,193285,61789,131496,119629,44013,75616,6001,2761,3240,52338,30297,22041,68702,22092,46610,35154,11012,24142,20097,5970,14127,1964,534,1430,11487,4576,6911,1881861,839294,1042567
08,113,DISTRICT,Jodhpur,Total,22850.00,649013,3687165,1923928,1763237,606490,320731,285759,608024,315199,292825,118924,61969,56955,2031532,1265753,765779,1655633,658175,997458,1489741,965103,524638,1056479,803328,253151,398287,253197,145090,103001,62642,40359,32550,25789,6761,522641,461700,60941,433262,161775,271487,194083,65973,128110,139016,44114,94902,9862,3638,6224,90301,48050,42251,364022,138588,225434,162667,55630,107037,118316,38029,80287,7895,3060,4835,75144,41869,33275,69240,23187,46053,31416,10343,21073,20700,6085,14615,1967,578,1389,15157,6181,8976,2197424,958825,1238599
08,114,DISTRICT,Jaisalmer,Total,38401.00,117171,669919,361708,308211,130463,69610,60853,99134,52776,46358,42429,22497,19932,308653,210415,98238,361266,151293,209973,288903,182565,106338,175383,137757,37626,76728,54047,22681,14731,10254,4477,4573,3444,1129,79351,70012,9339,113520,44808,68712,55738,22265,33473,29141,11122,18019,2262,708,1554,26379,10713,15666,93851,38249,55602,47193,19252,27941,24133,9384,14749,1850,587,1263,20675,9026,11649,19669,6559,13110,8545,3013,5532,5008,1738,3270,412,121,291,5704,1687,4017,381016,179143,201873
08,115,DISTRICT,Barmer,Total,28387.00,451629,2603751,1369022,1234729,501522,263356,238166,436414,228431,207983,176257,92610,83647,1188322,783461,404861,1415429,585561,829868,1202482,696240,506242,741367,526455,214912,459715,296296,163419,50355,32003,18352,17364,13077,4287,213933,185079,28854,461115,169785,291330,294545,103708,190837,82341,30511,51830,13201,4115,9086,71028,31451,39577,387089,144540,242549,250533,88355,162178,71049,26654,44395,10448,3280,7168,55059,26251,28808,74026,25245,48781,44012,15353,28659,11292,3857,7435,2753,835,1918,15969,5200,10769,1401269,672782,728487
08,116,DISTRICT,Jalor,Total,10640.00,326134,1828730,936634,892096,316455,166999,149456,357196,185342,171854,178719,93290,85429,829582,543923,285659,999148,392711,606437,896644,494906,401738,660719,427864,232855,387143,232554,154589,87894,47862,40032,15542,10349,5193,170140,137099,33041,235925,67042,168883,106212,28580,77632,70119,18128,51991,6325,1868,4457,53269,18466,34803,187568,48558,139010,80200,17064,63136,60731,15451,45280,4958,1424,3534,41679,14619,27060,48357,18484,29873,26012,11516,14496,9388,2677,6711,1367,444,923,11590,3847,7743,932086,441728,490358
08,117,DISTRICT,Sirohi,Total,5136.00,201785,1036346,534231,502115,173364,91370,81994,201863,104899,96964,292470,148966,143504,476806,309900,166906,559540,224331,335209,419829,272196,147633,313292,239565,73727,102726,75237,27489,55034,29105,25929,7028,5517,1511,148504,129706,18798,106537,32631,73906,21354,5329,16025,42789,10286,32503,2415,771,1644,39979,16245,23734,86226,27216,59010,17773,4260,13513,36659,8904,27755,1909,637,1272,29885,13415,16470,20311,5415,14896,3581,1069,2512,6130,1382,4748,506,134,372,10094,2830,7264,616517,262035,354482
08,118,DISTRICT,Pali,Total,12387.00,418157,2037573,1025422,1012151,297434,156606,140828,398096,203328,194768,144578,74369,70209,1085693,667381,418312,951880,358041,593839,842327,523077,319250,605288,443714,161574,200091,136010,64081,115844,59878,55966,19095,14572,4523,270258,233254,37004,237039,79363,157676,43400,15259,28141,121436,33264,88172,7024,2651,4373,65179,28189,36990,197308,67486,129822,36160,12626,23534,105163,29181,75982,5443,2124,3319,50542,23555,26987,39731,11877,27854,7240,2633,4607,16273,4083,12190,1581,527,1054,14637,4634,10003,1195246,502345,692901
08,119,DISTRICT,Ajmer,Total,8481.00,494832,2583052,1324085,1258967,381167,200511,180656,478027,243750,234277,63482,32408,31074,1526673,926268,600405,1056379,397817,658562,1053722,686149,367573,827181,601564,225617,246431,143636,102795,77796,38010,39786,27762,19023,8739,475192,400895,74297,226541,84585,141956,52425,15422,37003,67727,19107,48620,7840,3239,4601,98549,46817,51732,191978,73377,118601,43801,12646,31155,59126,16887,42239,6286,2570,3716,82765,41274,41491,34563,11208,23355,8624,2776,5848,8601,2220,6381,1554,669,885,15784,5543,10241,1529330,637936,891394
08,120,DISTRICT,Tonk,Total,7194.00,266870,1421326,728136,693190,204038,107868,96170,287903,148110,139793,178207,92677,85530,749659,478329,271330,671667,249807,421860,649161,371848,277313,495797,318276,177521,273513,157826,115687,54875,25588,29287,12084,7288,4796,155325,127574,27751,153364,53572,99792,52570,15046,37524,58551,16746,41805,3920,1540,2380,38323,20240,18083,126341,43298,83043,42125,10884,31241,50517,14368,36149,3156,1270,1886,30543,16776,13767,27023,10274,16749,10445,4162,6283,8034,2378,5656,764,270,494,7780,3464,4316,772165,356288,415877
08,121,DISTRICT,Bundi,Total,5776.00,220768,1110906,577160,533746,159884,84431,75453,210788,109333,101455,228549,119454,109095,585044,371705,213339,525862,205455,320407,526091,314806,211285,361070,259200,101870,190117,129122,60995,45911,26927,18984,7088,4812,2276,117954,98339,19615,165021,55606,109415,60336,17199,43137,65477,19216,46261,4084,1639,2445,35124,17552,17572,126641,40808,85833,44578,10345,34233,53502,15737,37765,2991,1122,1869,25570,13604,11966,38380,14798,23582,15758,6854,8904,11975,3479,8496,1093,517,576,9554,3948,5606,584815,262354,322461
08,122,DISTRICT,Bhilwara,Total,10455.00,498125,2408523,1220736,1187787,361683,187617,174066,407947,206332,201615,229273,117026,112247,1256126,777582,478544,1152397,443154,709243,1148165,674589,473576,883329,581039,302290,461822,260882,200940,77499,36559,40940,21262,15486,5776,322746,268112,54634,264836,93550,171286,93346,28377,64969,85553,24796,60757,8887,3463,5424,77050,36914,40136,223993,79743,144250,78910,23222,55688,74250,21464,52786,6922,2800,4122,63911,32257,31654,40843,13807,27036,14436,5155,9281,11303,3332,7971,1965,663,1302,13139,4657,8482,1260358,546147,714211
08,123,DISTRICT,Rajsamand,Total,4655.00,243078,1156597,581339,575258,176041,92527,83514,148168,74738,73430,160809,81173,79636,619139,383334,235805,537458,198005,339453,550831,319534,231297,362584,257930,104654,142619,86411,56208,42579,21964,20615,8678,6086,2592,168708,143469,25239,188247,61604,126643,64963,18342,46621,64008,17970,46038,4827,1667,3160,54449,23625,30824,152289,50814,101475,50405,13825,36580,54477,15523,38954,3542,1312,2230,43865,20154,23711,35958,10790,25168,14558,4517,10041,9531,2447,7084,1285,355,930,10584,3471,7113,605766,261805,343961
08,124,DISTRICT,Dungarpur,Total,3770.00,282029,1388552,696532,692020,242239,126008,116231,52267,26543,25724,983437,491631,491806,681591,415820,265771,706961,280712,426249,641515,346624,294891,216411,170920,45491,108434,89800,18634,22771,11346,11425,4900,3667,1233,80306,66107,14199,425104,175704,249400,119415,69502,49913,161559,52244,109315,7614,2941,4673,136516,51017,85499,294671,133831,160840,93150,56798,36352,112617,38318,74299,5466,2337,3129,83438,36378,47060,130433,41873,88560,26265,12704,13561,48942,13926,35016,2148,604,1544,53078,14639,38439,747037,349908,397129
08,125,DISTRICT,Banswara,Total,4522.00,367797,1797485,907754,889731,325283,168225,157058,80091,40639,39452,1372999,690476,682523,829343,513854,315489,968142,393900,574242,916574,482236,434338,542983,361194,181789,371712,249854,121858,56663,22256,34407,10913,6760,4153,103695,82324,21371,373591,121042,252549,174857,58631,116226,142707,38693,104014,8905,2902,6003,47122,20816,26306,292553,91376,201177,136476,42626,93850,115050,30207,84843,6464,2076,4388,34563,16467,18096,81038,29666,51372,38381,16005,22376,27657,8486,19171,2441,826,1615,12559,4349,8210,880911,425518,455393
08,126,DISTRICT,Chittaurgarh,Total,7822.00,329119,1544338,783171,761167,212507,111120,101387,250224,126748,123476,201546,101893,99653,821825,514851,306974,722513,268320,454193,802755,456632,346123,656904,409334,247570,392499,216906,175593,73199,33898,39301,11734,8258,3476,179472,150272,29200,145851,47298,98553,60702,14899,45803,50270,14046,36224,3701,1432,2269,31178,16921,14257,122053,38605,83448,49639,10966,38673,44269,12266,32003,2926,1177,1749,25219,14196,11023,23798,8693,15105,11063,3933,7130,6001,1780,4221,775,255,520,5959,2725,3234,741583,326539,415044
08,127,DISTRICT,Kota,Total,5217.00,396501,1951014,1021161,929853,255056,134341,120715,405408,211161,194247,183816,96428,87388,1298345,765396,532949,652669,255765,396904,748811,534650,214161,577548,467365,110183,114308,90189,24119,58088,36092,21996,19591,12554,7037,385561,328530,57031,171263,67285,103978,25954,6526,19428,76904,23046,53858,5534,2159,3375,62871,35554,27317,140071,56698,83373,19947,4888,15059,63918,19781,44137,4404,1746,2658,51802,30283,21519,31192,10587,20605,6007,1638,4369,12986,3265,9721,1130,413,717,11069,5271,5798,1202203,486511,715692
08,128,DISTRICT,Baran,Total,6992.00,241428,1222755,633945,588810,182665,95542,87123,221184,114969,106215,276857,143094,133763,693307,432607,260700,529448,201338,328110,552583,329754,222829,359785,262557,97228,176689,129218,47471,75753,45340,30413,10317,5585,4732,97026,82414,14612,192798,67197,125601,39849,10892,28957,109284,35150,74134,4941,1599,3342,38724,19556,19168,158159,56061,102098,32090,8263,23827,91907,30404,61503,3819,1254,2565,30343,16140,14203,34639,11136,23503,7759,2629,5130,17377,4746,12631,1122,345,777,8381,3416,4965,670172,304191,365981
08,129,DISTRICT,Jhalawar,Total,6219.00,283295,1411129,725143,685986,208205,108890,99315,243582,125965,117617,182229,94185,88044,739792,466815,272977,671337,258328,413009,685950,402825,283125,475653,338321,137332,260966,185318,75648,96128,52848,43280,7414,5527,1887,111145,94628,16517,210297,64504,145793,67748,17225,50523,113644,31615,82029,3785,1369,2416,25120,14295,10825,172469,51206,121263,52062,11764,40298,97527,26570,70957,2921,1076,1845,19959,11796,8163,37828,13298,24530,15686,5461,10225,16117,5045,11072,864,293,571,5161,2499,2662,725179,322318,402861
08,130,DISTRICT,Udaipur,Total,11724.00,623531,3068420,1566801,1501619,508550,264321,244229,188525,97094,91431,1525289,773213,752076,1582629,973444,609185,1485791,593357,892434,1365783,835839,529944,822355,623397,198958,341510,245534,95976,85328,44659,40669,22095,16071,6024,373422,317133,56289,543428,212442,330986,197596,77063,120533,217640,68968,148672,11440,4328,7112,116752,62083,54669,427087,173124,253963,160506,63549,96957,173526,56019,117507,8730,3438,5292,84325,50118,34207,116341,39318,77023,37090,13514,23576,44114,12949,31165,2710,890,1820,32427,11965,20462,1702637,730962,971675
08,131,DISTRICT,Pratapgarh,Total,4449.00,178726,867848,437744,430104,150518,77856,72662,60429,30755,29674,550427,276742,273685,401515,250122,151393,466333,187622,278711,481294,251691,229603,327445,204151,123294,236894,146894,90000,39939,17607,22332,3546,2394,1152,47066,37256,9810,153849,47540,106309,69525,18571,50954,56876,18107,38769,1970,763,1207,25478,10099,15379,120211,33344,86867,55359,12126,43233,42515,12388,30127,1434,502,932,20903,8328,12575,33638,14196,19442,14166,6445,7721,14361,5719,8642,536,261,275,4575,1771,2804,386554,186053,200501
09,132,DISTRICT,Saharanpur,Total,3689.00,597656,3466382,1834106,1632276,519591,275377,244214,764450,407029,357421,980,517,463,2077108,1220114,856994,1389274,613992,775282,1037344,911136,126208,882701,801589,81112,211817,202069,9748,211046,190347,20699,26927,21810,5117,432911,387363,45548,154643,109547,45096,9750,6013,3737,62004,45770,16234,7105,4071,3034,75784,53693,22091,126854,92206,34648,7550,4788,2762,51952,39786,12166,5168,3105,2063,62184,44527,17657,27789,17341,10448,2200,1225,975,10052,5984,4068,1937,966,971,13600,9166,4434,2429038,922970,1506068
09,133,DISTRICT,Muzaffarnagar,Total,4008.00,676642,4143512,2193434,1950078,646062,346805,299257,561250,298587,262663,317,176,141,2417339,1448528,968811,1726173,744906,981267,1291644,1081569,210075,1085491,962213,123278,308688,287616,21072,250584,220596,29988,33137,25219,7918,493082,428782,64300,206153,119356,86797,27361,11009,16352,73057,45610,27447,12815,5337,7478,92920,57400,35520,172095,102082,70013,20690,8019,12671,61717,39598,22119,10302,4381,5921,79386,50084,29302,34058,17274,16784,6671,2990,3681,11340,6012,5328,2513,956,1557,13534,7316,6218,2851868,1111865,1740003
09,134,DISTRICT,Bijnor,Total,4561.00,633197,3682713,1921215,1761498,564230,299659,264571,787444,413872,373572,3058,1588,1470,2135393,1241471,893922,1547320,679744,867576,1088036,921497,166539,839778,749729,90049,210909,194909,16000,211266,193230,18036,36119,26263,9856,381484,335327,46157,248258,171768,76490,21249,11349,9900,100223,73987,26236,16430,7226,9204,110356,79206,31150,205865,145843,60022,16982,9486,7496,83211,62852,20359,12436,5773,6663,93236,67732,25504,42393,25925,16468,4267,1863,2404,17012,11135,5877,3994,1453,2541,17120,11474,5646,2594677,999718,1594959
09,135,DISTRICT,Moradabad,Total,3718.00,796170,4772006,2503186,2268820,784219,409325,374894,731406,385244,346162,685,377,308,2263848,1357435,906413,2508158,1145751,1362407,1417811,1193439,224372,1104968,988949,116019,327075,303626,23449,223292,203432,19860,62402,46680,15722,492199,435211,56988,312843,204490,108353,41563,22118,19445,115092,82953,32139,26331,10926,15405,129857,88493,41364,260090,175981,84109,32338,18273,14065,95708,71822,23886,20394,8786,11608,111650,77100,34550,52753,28509,24244,9225,3845,5380,19384,11131,8253,5937,2140,3797,18207,11393,6814,3354195,1309747,2044448
09,136,DISTRICT,Rampur,Total,2367.00,393736,2335819,1223889,1111930,379227,197151,182076,307936,162844,145092,358,207,151,1043666,630408,413258,1292153,593481,698672,737261,609693,127568,564266,502124,62142,187684,176580,11104,150810,137840,12970,33853,22208,11645,191919,165496,26423,172995,107569,65426,26503,13732,12771,79428,57732,21696,20385,6913,13472,46679,29192,17487,135841,88644,47197,18119,10259,7860,63134,47751,15383,15785,5706,10079,38803,24928,13875,37154,18925,18229,8384,3473,4911,16294,9981,6313,4600,1207,3393,7876,4264,3612,1598558,614196,984362
09,137,DISTRICT,Jyotiba Phule Nagar,Total,2249.00,314401,1840221,963449,876772,300231,157737,142494,318001,166662,151339,164,89,75,983110,600541,382569,857111,362908,494203,599089,459037,140052,453567,386571,66996,184263,163266,20997,82002,70588,11414,20251,12059,8192,167051,140658,26393,145522,72466,73056,33409,9660,23749,49875,27488,22387,11349,3326,8023,50889,31992,18897,118320,60114,58206,26158,7237,18921,40811,23540,17271,8890,2683,6207,42461,26654,15807,27202,12352,14850,7251,2423,4828,9064,3948,5116,2459,643,1816,8428,5338,3090,1241132,504412,736720
09,138,DISTRICT,Meerut,Total,2559.00,579110,3443689,1825743,1617946,503719,272034,231685,624149,334198,289951,3390,1828,1562,2141488,1254520,886968,1302201,571223,730978,1090539,898810,191729,890810,775053,115757,175944,158291,17653,112247,95206,17041,48232,37424,10808,554387,484132,70255,199729,123757,75972,20124,9253,10871,41748,26420,15328,14864,7024,7840,122993,81060,41933,170636,106629,64007,15976,7493,8483,35363,22904,12459,11541,5568,5973,107756,70664,37092,29093,17128,11965,4148,1760,2388,6385,3516,2869,3323,1456,1867,15237,10396,4841,2353150,926933,1426217
09,139,DISTRICT,Baghpat,Total,1321.00,209916,1303048,700070,602978,194979,105924,89055,149060,79920,69140,14,10,4,797970,489858,308112,505078,210212,294866,416695,342604,74091,334519,292657,41862,112453,103167,9286,49442,42300,7142,13958,9807,4151,158666,137383,21283,82176,49947,32229,12265,4814,7451,25058,15695,9363,6389,2891,3498,38464,26547,11917,69570,43255,26315,9208,3627,5581,21482,13853,7629,5650,2556,3094,33230,23219,10011,12606,6692,5914,3057,1187,1870,3576,1842,1734,739,335,404,5234,3328,1906,886353,357466,528887
09,140,DISTRICT,Ghaziabad,Total,1179.00,850676,4681645,2488834,2192811,681231,368162,313069,773463,412750,360713,3968,2104,1864,3123264,1811397,1311867,1558381,677437,880944,1520538,1231615,288923,1252911,1071029,181882,139829,124521,15308,83227,69650,13577,63604,48277,15327,966251,828581,137670,267627,160586,107041,19039,9303,9736,40453,24449,16004,20068,8625,11443,188067,118209,69858,233423,140595,92828,15767,7809,7958,33768,20713,13055,16029,7025,9004,167859,105048,62811,34204,19991,14213,3272,1494,1778,6685,3736,2949,4039,1600,2439,20208,13161,7047,3161107,1257219,1903888
09,141,DISTRICT,Gautam Buddha Nagar,Total,1282.00,327090,1648115,890214,757901,246598,133835,112763,216105,115438,100667,2215,1189,1026,1122947,666065,456882,525168,224149,301019,569109,443384,125725,458492,377875,80617,60899,53119,7780,27618,22445,5173,26065,17644,8421,343910,284667,59243,110617,65509,45108,11769,5684,6085,21227,13053,8174,9335,4134,5201,68286,42638,25648,95306,57093,38213,9551,4772,4779,17770,11150,6620,7564,3358,4206,60421,37813,22608,15311,8416,6895,2218,912,1306,3457,1903,1554,1771,776,995,7865,4825,3040,1079006,446830,632176
09,142,DISTRICT,Bulandshahr,Total,4512.00,587529,3499171,1845260,1653911,549796,296558,253238,725600,384743,340857,198,118,80,2031656,1253314,778342,1467515,591946,875569,1173260,897815,275445,885216,748292,136924,292901,263083,29818,136780,112822,23958,44401,24606,19795,411134,347781,63353,288044,149523,138521,39574,13963,25611,104357,60571,43786,21536,6629,14907,122577,68360,54217,240544,127793,112751,29880,10202,19678,88707,53649,35058,17977,5353,12624,103980,58589,45391,47500,21730,25770,9694,3761,5933,15650,6922,8728,3559,1276,2283,18597,9771,8826,2325911,947445,1378466
09,143,DISTRICT,Aligarh,Total,3650.00,611371,3673889,1951996,1721893,574509,306019,268490,755254,402483,352771,629,340,289,2092567,1283380,809187,1581322,668616,912706,1174361,929337,245024,865799,747491,118308,249281,228828,20453,149020,129160,19860,49067,32934,16133,418431,356569,61862,308562,181846,126716,32220,15168,17052,118177,75699,42478,29499,10520,18979,128666,80459,48207,255647,154444,101203,25865,12493,13372,97980,65461,32519,22499,8040,14459,109303,68450,40853,52915,27402,25513,6355,2675,3680,20197,10238,9959,7000,2480,4520,19363,12009,7354,2499528,1022659,1476869
09,144,DISTRICT,Mahamaya Nagar,Total,1840.00,260860,1564708,836127,728581,248106,133057,115049,387554,207170,180384,268,137,131,942572,579157,363415,622136,256970,365166,484115,398126,85989,337295,299433,37862,111333,104080,7253,77479,69755,7724,20106,14769,5337,128377,110829,17548,146820,98693,48127,12898,8090,4808,77241,56448,20793,12296,5068,7228,44385,29087,15298,119172,84012,35160,10086,6791,3295,62745,48322,14423,8989,3744,5245,37352,25155,12197,27648,14681,12967,2812,1299,1513,14496,8126,6370,3307,1324,1983,7033,3932,3101,1080593,438001,642592
09,145,DISTRICT,Mathura,Total,3340.00,423125,2547184,1367125,1180059,404276,216224,188052,506580,271295,235285,1520,826,694,1507746,943346,564400,1039438,423779,615659,840939,635142,205797,594799,506317,88482,190792,169524,21268,89865,70380,19485,27252,19078,8174,286890,247335,39555,246140,128825,117315,45094,16861,28233,89383,43667,45716,17201,6311,10890,94462,61986,32476,199629,108522,91107,33430,13211,20219,71764,36954,34810,13379,4935,8444,81056,53422,27634,46511,20303,26208,11664,3650,8014,17619,6713,10906,3822,1376,2446,13406,8564,4842,1706245,731983,974262
09,146,DISTRICT,Agra,Total,4041.00,710566,4418797,2364953,2053844,673955,362234,311721,991325,531641,459684,7255,3827,3428,2680510,1614594,1065916,1738287,750359,987928,1389844,1119701,270143,1050562,912621,137941,248151,229008,19143,136468,119951,16517,65866,46739,19127,600077,516923,83154,339282,207080,132202,37320,20078,17242,97987,60837,37150,28318,12810,15508,175657,113355,62302,284453,176729,107724,28921,16511,12410,78632,51241,27391,21401,9805,11596,155499,99172,56327,54829,30351,24478,8399,3567,4832,19355,9596,9759,6917,3005,3912,20158,14183,5975,3028953,1245252,1783701
09,147,DISTRICT,Firozabad,Total,2407.00,414266,2498156,1332046,1166110,382319,203259,179060,473890,253288,220602,2565,1346,1219,1521806,912314,609492,976350,419732,556618,761521,621840,139681,573649,497247,76402,165410,154170,11240,88445,79692,8753,40811,27954,12857,278983,235431,43552,187872,124593,63279,19185,12009,7176,61776,48885,12891,19131,8565,10566,87780,55134,32646,157133,106202,50931,14607,9942,4665,51256,41531,9725,14810,6666,8144,76460,48063,28397,30739,18391,12348,4578,2067,2511,10520,7354,3166,4321,1899,2422,11320,7071,4249,1736635,710206,1026429
09,148,DISTRICT,Mainpuri,Total,2760.00,313690,1868529,993377,875152,284349,150943,133406,368206,196507,171699,478,258,220,1203885,712110,491775,664644,281267,383377,560840,466067,94773,424782,383292,41490,235836,222645,13191,79622,71861,7761,15288,10701,4587,94036,78085,15951,136058,82775,53283,35052,16875,18177,57552,40964,16588,9496,3906,5590,33958,21030,12928,109819,69592,40227,26118,13110,13008,47171,35064,12107,6854,2944,3910,29676,18474,11202,26239,13183,13056,8934,3765,5169,10381,5900,4481,2642,962,1680,4282,2556,1726,1307689,527310,780379
09,149,DISTRICT,Budaun,Total,5168.00,615776,3681896,1967759,1714137,664909,350112,314797,622526,332920,289606,58,30,28,1547477,986501,560976,2134419,981258,1153161,1107343,939616,167727,875763,795070,80693,521224,489712,31512,157687,145069,12618,23086,14059,9027,173766,146230,27536,231580,144546,87034,54679,26991,27688,101071,77092,23979,17036,5500,11536,58794,34963,23831,188278,121224,67054,40398,20810,19588,84990,66675,18315,13582,4254,9328,49308,29485,19823,43302,23322,19980,14281,6181,8100,16081,10417,5664,3454,1246,2208,9486,5478,4008,2574553,1028143,1546410
09,150,DISTRICT,Bareilly,Total,4120.00,756784,4448359,2357665,2090694,701416,368591,332825,557150,295964,261186,3227,1664,1563,2191759,1342697,849062,2256600,1014968,1241632,1401971,1153006,248965,1043912,910612,133300,323067,303700,19367,210945,195910,15035,80554,50431,30123,429346,360571,68775,358059,242394,115665,42918,28676,14242,115431,93755,21676,51145,20992,30153,148565,98971,49594,303007,208516,94491,35464,24387,11077,97352,80250,17102,39637,16860,22777,130554,87019,43535,55052,33878,21174,7454,4289,3165,18079,13505,4574,11508,4132,7376,18011,11952,6059,3046388,1204659,1841729
